0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2.45674e-06,4.91324e-06,7.36924e-06,9.82449e-06,1.22787e-05,1.47317e-05,1.71831e-05,1.96326e-05,2.208e-05,2.4525e-05,2.69672e-05,2.94064e-05,3.18423e-05,3.42743e-05,3.67023e-05,3.91259e-05,4.15446e-05,4.3958e-05,4.63657e-05,4.87673e-05,5.11623e-05,5.35502e-05,5.59305e-05,5.83027e-05,6.06662e-05,6.30203e-05,6.53646e-05,6.76984e-05,7.00209e-05,7.23315e-05,7.46296e-05,7.69142e-05,7.91848e-05,8.14404e-05,8.36802e-05,8.59033e-05,8.81089e-05,9.02961e-05,9.24639e-05,9.46113e-05,9.67374e-05,9.88411e-05,0.000100921,0.000102977,0.000105008,0.000107012,0.000108988,0.000110936,0.000112854,0.000114741,0.000116597,0.00011842,0.000120209,0.000121964,0.000123683,0.000125366,0.000127013,0.000128622,0.000130194,0.000131728,0.000133223,0.00013468,0.0001361,0.000137482,0.000138827,0.000140136,0.00014141,0.000142651,0.00014386,0.000145038,0.000146189,0.000147314,0.000148416,0.000149499,0.000150564,0.000151616,0.000152657,0.000153691,0.000154722,0.000155753,0.000156787,0.000157827,0.000158876,0.000159936,0.000161009,0.000162097,0.0001632,0.00016432,0.000165454,0.000166603,0.000167765,0.000168938,0.000170118,0.000171303,0.000172488,0.00017367,0.000174844,0.000176006,0.00017715,0.000178273,0.000179368,0.000180433,0.000181462,0.000182451,0.000183398,0.000184298,0.000185148,0.000185947,0.000186691,0.00018738,0.000188012,0.000188586,0.000189102,0.000189559,0.000189958,0.0001903,0.000190584,0.000190812,0.000190985,0.000191105,0.000191173,0.000191191,0.000191162,0.000191086,0.000190966,0.000190804,0.000190603,0.000190364,0.00019009,0.000189783,0.000189446,0.00018908,0.000188688,0.000188272,0.000187835,0.000187378,0.000186903,0.000186414,0.000185911,0.000185396,0.000184872,0.000184341,0.000183804,0.000183263,0.000182719,0.000182175,0.000181632,0.000181091,0.000180555,0.000180023,0.000179499,0.000178982,0.000178475,0.000177978,0.000177493,0.000177021,0.000176562,0.000176118,0.00017569,0.000175278,0.000174884,0.000174508,0.000174151,0.000173814,0.000173496,0.0001732,0.000172925,0.000172672,0.000172442,0.000172234,0.000172049,0.000171888,0.000171751,0.000171638,0.000171549,0.000171484,0.000171444,0.000171429,0,
0,4.91367e-06,9.82687e-06,1.47391e-05,1.96498e-05,2.45584e-05,2.94645e-05,3.43675e-05,3.92668e-05,4.41618e-05,4.9052e-05,5.39368e-05,5.88154e-05,6.36873e-05,6.85517e-05,7.34079e-05,7.82553e-05,8.30929e-05,8.79201e-05,9.27359e-05,9.75394e-05,0.00010233,0.000107106,0.000111867,0.000116612,0.000121339,0.000126048,0.000130737,0.000135404,0.00014005,0.000144672,0.000149268,0.000153838,0.00015838,0.000162891,0.000167371,0.000171818,0.00017623,0.000180605,0.000184941,0.000189237,0.000193489,0.000197697,0.000201859,0.000205971,0.000210033,0.000214041,0.000217995,0.000221891,0.000225728,0.000229503,0.000233215,0.000236861,0.00024044,0.00024395,0.000247389,0.000250756,0.00025405,0.000257269,0.000260412,0.00026348,0.000266471,0.000269386,0.000272225,0.000274988,0.000277678,0.000280296,0.000282844,0.000285324,0.000287741,0.000290097,0.000292397,0.000294646,0.000296849,0.000299012,0.000301141,0.000303243,0.000305324,0.000307391,0.000309451,0.000311511,0.000313577,0.000315655,0.000317752,0.000319871,0.000322017,0.000324193,0.0003264,0.000328639,0.000330909,0.000333208,0.000335534,0.000337881,0.000340243,0.000342615,0.000344989,0.000347356,0.000349707,0.000352033,0.000354325,0.000356572,0.000358766,0.000360898,0.000362958,0.00036494,0.000366835,0.000368637,0.000370339,0.000371938,0.000373429,0.000374808,0.000376072,0.000377221,0.000378253,0.000379168,0.000379966,0.000380648,0.000381216,0.000381671,0.000382017,0.000382257,0.000382392,0.000382428,0.000382367,0.000382215,0.000381974,0.000381649,0.000381245,0.000380767,0.000380218,0.000379603,0.000378927,0.000378194,0.00037741,0.000376577,0.000375701,0.000374786,0.000373836,0.000372856,0.000371849,0.000370819,0.00036977,0.000368707,0.000367632,0.000366548,0.000365461,0.000364372,0.000363285,0.000362203,0.000361129,0.000360066,0.000359016,0.000357982,0.000356967,0.000355973,0.000355002,0.000354057,0.000353139,0.000352251,0.000351394,0.000350571,0.000349782,0.000349029,0.000348315,0.00034764,0.000347005,0.000346412,0.000345862,0.000345356,0.000344894,0.000344478,0.000344109,0.000343787,0.000343512,0.000343285,0.000343108,0.000342978,0.000342898,0.000342868,0,
0,7.37097e-06,1.47412e-05,2.211e-05,2.94765e-05,3.684e-05,4.41996e-05,5.15546e-05,5.8904e-05,6.62471e-05,7.3583e-05,8.09106e-05,8.82291e-05,9.55375e-05,0.000102835,0.00011012,0.000117391,0.000124649,0.00013189,0.000139114,0.00014632,0.000153507,0.000160672,0.000167814,0.000174932,0.000182024,0.000189088,0.000196122,0.000203125,0.000210095,0.000217028,0.000223924,0.00023078,0.000237594,0.000244363,0.000251084,0.000257756,0.000264375,0.000270939,0.000277444,0.000283889,0.00029027,0.000296584,0.000302827,0.000308997,0.000315091,0.000321106,0.000327037,0.000332883,0.00033864,0.000344304,0.000349873,0.000355344,0.000360714,0.00036598,0.000371141,0.000376192,0.000381134,0.000385963,0.000390679,0.00039528,0.000399767,0.000404139,0.000408397,0.000412542,0.000416576,0.000420501,0.000424321,0.00042804,0.000431662,0.000435194,0.000438641,0.000442011,0.000445312,0.000448553,0.000451742,0.00045489,0.000458007,0.000461103,0.000464189,0.000467275,0.00047037,0.000473485,0.000476627,0.000479803,0.000483021,0.000486283,0.000489594,0.000492953,0.00049636,0.000499812,0.000503304,0.000506829,0.000510379,0.000513943,0.00051751,0.000521067,0.000524601,0.000528097,0.000531542,0.000534921,0.000538219,0.000541423,0.00054452,0.000547498,0.000550346,0.000553054,0.000555612,0.000558014,0.000560253,0.000562323,0.000564222,0.000565947,0.000567496,0.000568868,0.000570065,0.000571087,0.000571938,0.000572621,0.000573138,0.000573495,0.000573697,0.000573748,0.000573655,0.000573423,0.000573059,0.00057257,0.000571961,0.000571241,0.000570414,0.00056949,0.000568473,0.000567371,0.000566191,0.00056494,0.000563623,0.000562248,0.000560821,0.000559347,0.000557834,0.000556287,0.000554712,0.000553114,0.000551499,0.000549872,0.000548239,0.000546603,0.000544971,0.000543346,0.000541733,0.000540137,0.00053856,0.000537008,0.000535484,0.000533992,0.000532534,0.000531115,0.000529737,0.000528404,0.000527117,0.000525881,0.000524697,0.000523567,0.000522494,0.000521481,0.000520528,0.000519638,0.000518812,0.000518052,0.000517359,0.000516735,0.000516181,0.000515697,0.000515285,0.000514945,0.000514677,0.000514484,0.000514364,0.000514318,0,
0,9.82882e-06,1.96567e-05,2.94826e-05,3.93055e-05,4.91243e-05,5.89381e-05,6.87456e-05,7.85458e-05,8.83375e-05,9.81196e-05,0.000107891,0.00011765,0.000127395,0.000137126,0.000146841,0.000156538,0.000166215,0.000175872,0.000185505,0.000195115,0.000204698,0.000214253,0.000223778,0.00023327,0.000242727,0.000252148,0.000261529,0.000270868,0.000280163,0.00028941,0.000298606,0.00030775,0.000316837,0.000325864,0.000334829,0.000343727,0.000352555,0.000361309,0.000369986,0.000378582,0.000387093,0.000395514,0.000403841,0.000412071,0.0004202,0.000428222,0.000436134,0.000443931,0.000451609,0.000459165,0.000466593,0.000473891,0.000481053,0.000488077,0.00049496,0.000501697,0.000508287,0.000514728,0.000521017,0.000527153,0.000533136,0.000538965,0.000544642,0.000550167,0.000555544,0.000560775,0.000565865,0.00057082,0.000575645,0.000580348,0.000584939,0.000589426,0.00059382,0.000598133,0.000602378,0.000606567,0.000610714,0.000614834,0.00061894,0.000623047,0.000627167,0.000631313,0.000635497,0.000639728,0.000644015,0.000648364,0.000652778,0.000657259,0.000661806,0.000666414,0.000671077,0.000675785,0.000680528,0.000685291,0.000690059,0.000694815,0.00069954,0.000704216,0.000708823,0.000713341,0.000717752,0.000722037,0.000726178,0.00073016,0.000733967,0.000737585,0.000741004,0.000744213,0.000747204,0.000749969,0.000752504,0.000754806,0.000756872,0.000758703,0.000760298,0.000761661,0.000762793,0.000763701,0.000764388,0.00076486,0.000765125,0.00076519,0.000765061,0.000764747,0.000764257,0.0007636,0.000762783,0.000761817,0.00076071,0.000759472,0.000758111,0.000756637,0.000755058,0.000753384,0.000751624,0.000749785,0.000747877,0.000745908,0.000743886,0.000741819,0.000739714,0.000737579,0.000735422,0.000733249,0.000731067,0.000728883,0.000726703,0.000724533,0.000722379,0.000720247,0.000718142,0.00071607,0.000714035,0.000712042,0.000710096,0.000708201,0.000706362,0.000704582,0.000702864,0.000701214,0.000699633,0.000698125,0.000696693,0.00069534,0.000694068,0.00069288,0.000691778,0.000690763,0.000689839,0.000689006,0.000688266,0.00068762,0.00068707,0.000686616,0.000686259,0.000686001,0.00068584,0.000685779,0,
0,1.22874e-05,2.45736e-05,3.68573e-05,4.91373e-05,6.14123e-05,7.36809e-05,8.59417e-05,9.81935e-05,0.000110435,0.000122664,0.000134879,0.00014708,0.000159264,0.000171429,0.000183574,0.000195697,0.000207796,0.000219868,0.000231913,0.000243927,0.000255908,0.000267854,0.000279763,0.00029163,0.000303455,0.000315234,0.000326963,0.00033864,0.000350261,0.000361823,0.000373323,0.000384756,0.000396118,0.000407406,0.000418616,0.000429742,0.000440782,0.000451729,0.00046258,0.000473329,0.000483971,0.000494502,0.000504917,0.000515209,0.000525374,0.000535407,0.000545301,0.000555053,0.000564655,0.000574104,0.000583394,0.00059252,0.000601478,0.000610262,0.000618868,0.000627293,0.000635534,0.000643587,0.00065145,0.000659121,0.0006666,0.000673886,0.000680981,0.000687886,0.000694604,0.000701139,0.000707496,0.000713683,0.000719708,0.000725579,0.000731307,0.000736906,0.000742387,0.000747766,0.000753059,0.000758282,0.000763453,0.000768589,0.000773708,0.000778829,0.000783967,0.000789139,0.00079436,0.000799642,0.000804996,0.000810429,0.000815947,0.000821551,0.00082724,0.000833009,0.000838849,0.000844749,0.000850693,0.000856665,0.000862645,0.000868611,0.000874539,0.000880406,0.000886186,0.000891856,0.00089739,0.000902767,0.000907962,0.000912957,0.000917731,0.000922269,0.000926555,0.000930577,0.000934323,0.000937787,0.000940962,0.000943842,0.000946427,0.000948716,0.000950709,0.000952411,0.000953824,0.000954954,0.000955808,0.000956393,0.000956718,0.000956791,0.000956623,0.000956224,0.000955603,0.000954773,0.000953744,0.000952528,0.000951136,0.000949579,0.000947869,0.000946018,0.000944036,0.000941936,0.000939727,0.000937421,0.000935028,0.000932559,0.000930024,0.000927432,0.000924794,0.000922119,0.000919415,0.000916692,0.000913959,0.000911222,0.000908491,0.000905773,0.000903076,0.000900405,0.000897769,0.000895174,0.000892626,0.000890131,0.000887694,0.000885322,0.000883019,0.00088079,0.00087864,0.000876574,0.000874595,0.000872707,0.000870914,0.000869221,0.000867628,0.000866141,0.000864761,0.000863492,0.000862334,0.000861292,0.000860365,0.000859557,0.000858868,0.0008583,0.000857854,0.00085753,0.000857329,0.000857252,0,
0,1.47468e-05,2.94922e-05,4.42347e-05,5.89727e-05,7.37047e-05,8.84291e-05,0.000103144,0.000117848,0.00013254,0.000147217,0.000161879,0.000176522,0.000191145,0.000205745,0.000220322,0.000234872,0.000249394,0.000263884,0.000278341,0.000292761,0.000307142,0.000321481,0.000335774,0.00035002,0.000364213,0.000378352,0.000392431,0.000406448,0.000420398,0.000434278,0.000448082,0.000461807,0.000475447,0.000488998,0.000502455,0.000515813,0.000529066,0.000542209,0.000555237,0.000568142,0.00058092,0.000593564,0.000606068,0.000618426,0.000630631,0.000642677,0.000654558,0.000666266,0.000677797,0.000689142,0.000700297,0.000711254,0.000722009,0.000732556,0.000742889,0.000753004,0.000762897,0.000772564,0.000782002,0.000791209,0.000800184,0.000808928,0.00081744,0.000825722,0.000833779,0.000841616,0.000849238,0.000856653,0.000863872,0.000870905,0.000877765,0.000884468,0.000891028,0.000897465,0.000903798,0.000910046,0.00091623,0.000922373,0.000928496,0.000934622,0.00094077,0.00094696,0.000953212,0.000959539,0.000965957,0.000972473,0.000979094,0.000985824,0.000992659,0.000999594,0.00100662,0.00101372,0.00102088,0.00102807,0.00103527,0.00104246,0.00104961,0.00105668,0.00106365,0.00107049,0.00107716,0.00108364,0.0010899,0.00109592,0.00110168,0.00110714,0.0011123,0.00111714,0.00112165,0.00112582,0.00112964,0.0011331,0.0011362,0.00113895,0.00114134,0.00114338,0.00114507,0.00114642,0.00114744,0.00114813,0.00114851,0.00114859,0.00114838,0.00114789,0.00114713,0.00114612,0.00114488,0.0011434,0.00114172,0.00113984,0.00113778,0.00113554,0.00113315,0.00113062,0.00112796,0.00112518,0.00112229,0.00111932,0.00111627,0.00111315,0.00110997,0.00110675,0.00110349,0.00110022,0.00109693,0.00109364,0.00109035,0.00108708,0.00108383,0.00108062,0.00107745,0.00107433,0.00107127,0.00106827,0.00106534,0.00106248,0.00105971,0.00105703,0.00105445,0.00105196,0.00104959,0.00104732,0.00104516,0.00104313,0.00104121,0.00103942,0.00103776,0.00103624,0.00103485,0.00103359,0.00103248,0.00103151,0.00103068,0.00103,0.00102946,0.00102907,0.00102883,0.00102874,0,
0,1.72073e-05,3.4413e-05,5.16153e-05,6.88124e-05,8.60025e-05,0.000103184,0.000120354,0.000137512,0.000154656,0.000171782,0.00018889,0.000205977,0.00022304,0.000240078,0.000257088,0.000274067,0.000291013,0.000307923,0.000324793,0.000341621,0.000358403,0.000375137,0.000391818,0.000408443,0.000425007,0.000441508,0.00045794,0.000474299,0.000490581,0.00050678,0.000522892,0.000538911,0.000554832,0.00057065,0.000586358,0.00060195,0.000617421,0.000632763,0.00064797,0.000663035,0.000677952,0.000692713,0.00070731,0.000721737,0.000735986,0.00075005,0.000763921,0.00077759,0.000791052,0.000804298,0.00081732,0.000830113,0.000842669,0.000854981,0.000867044,0.000878851,0.000890399,0.000901682,0.000912697,0.000923441,0.000933913,0.000944113,0.000954042,0.000963701,0.000973095,0.000982229,0.000991111,0.00099975,0.00100816,0.00101635,0.00102433,0.00103213,0.00103976,0.00104724,0.0010546,0.00106187,0.00106905,0.00107619,0.00108331,0.00109043,0.00109757,0.00110477,0.00111205,0.00111942,0.00112689,0.00113449,0.00114221,0.00115007,0.00115806,0.00116616,0.00117438,0.00118269,0.00119108,0.00119951,0.00120795,0.00121638,0.00122477,0.00123306,0.00124124,0.00124926,0.00125709,0.00126469,0.00127203,0.00127909,0.00128584,0.00129224,0.00129829,0.00130396,0.00130924,0.00131411,0.00131857,0.00132262,0.00132625,0.00132945,0.00133224,0.00133461,0.00133658,0.00133815,0.00133932,0.00134012,0.00134055,0.00134063,0.00134037,0.00133978,0.00133888,0.00133769,0.00133621,0.00133448,0.0013325,0.00133029,0.00132786,0.00132524,0.00132243,0.00131946,0.00131633,0.00131308,0.0013097,0.00130621,0.00130263,0.00129898,0.00129526,0.00129149,0.00128768,0.00128384,0.00127999,0.00127614,0.00127229,0.00126846,0.00126467,0.00126091,0.0012572,0.00125355,0.00124996,0.00124645,0.00124303,0.00123969,0.00123645,0.00123332,0.0012303,0.00122739,0.00122461,0.00122196,0.00121944,0.00121706,0.00121482,0.00121273,0.00121079,0.00120901,0.00120738,0.00120591,0.00120461,0.00120348,0.00120251,0.00120171,0.00120108,0.00120063,0.00120035,0.00120024,0,
0,1.9669e-05,3.93362e-05,5.89996e-05,7.8657e-05,9.83065e-05,0.000117946,0.000137573,0.000157186,0.000176783,0.00019636,0.000215916,0.000235448,0.000254954,0.00027443,0.000293875,0.000313285,0.000332657,0.000351987,0.000371273,0.000390511,0.000409697,0.000428828,0.000447898,0.000466905,0.000485843,0.000504709,0.000523496,0.0005422,0.000560816,0.000579339,0.000597761,0.000616078,0.000634284,0.000652371,0.000670333,0.000688164,0.000705855,0.000723401,0.000740792,0.000758021,0.000775081,0.000791963,0.000808658,0.000825159,0.000841457,0.000857542,0.000873407,0.000889043,0.00090444,0.00091959,0.000934486,0.000949118,0.000963478,0.00097756,0.000991356,0.00100486,0.00101806,0.00103096,0.00104356,0.00105584,0.00106781,0.00107947,0.00109081,0.00110185,0.00111257,0.001123,0.00113314,0.001143,0.00115259,0.00116192,0.00117102,0.0011799,0.00118859,0.00119711,0.00120549,0.00121375,0.00122193,0.00123005,0.00123814,0.00124624,0.00125438,0.00126258,0.00127086,0.00127926,0.00128779,0.00129647,0.00130529,0.00131428,0.00132342,0.00133271,0.00134214,0.00135167,0.0013613,0.00137098,0.00138069,0.00139038,0.00140002,0.00140956,0.00141897,0.00142819,0.0014372,0.00144594,0.00145439,0.0014625,0.00147025,0.00147761,0.00148455,0.00149106,0.00149711,0.0015027,0.00150782,0.00151245,0.0015166,0.00152026,0.00152345,0.00152615,0.00152839,0.00153017,0.0015315,0.0015324,0.00153287,0.00153294,0.00153262,0.00153193,0.00153088,0.00152949,0.00152779,0.00152578,0.0015235,0.00152094,0.00151815,0.00151513,0.0015119,0.00150848,0.00150489,0.00150114,0.00149726,0.00149325,0.00148914,0.00148495,0.00148067,0.00147635,0.00147197,0.00146757,0.00146315,0.00145873,0.00145432,0.00144993,0.00144558,0.00144127,0.00143702,0.00143283,0.00142873,0.0014247,0.00142078,0.00141695,0.00141324,0.00140965,0.00140619,0.00140286,0.00139967,0.00139663,0.00139374,0.00139102,0.00138845,0.00138606,0.00138384,0.00138179,0.00137993,0.00137825,0.00137676,0.00137546,0.00137435,0.00137344,0.00137272,0.0013722,0.00137187,0.00137175,0,
0,2.21321e-05,4.42622e-05,6.6388e-05,8.85072e-05,0.000110618,0.000132717,0.000154802,0.000176872,0.000198923,0.000220952,0.000242958,0.000264937,0.000286887,0.000308804,0.000330686,0.000352528,0.000374328,0.000396082,0.000417786,0.000439436,0.000461028,0.000482558,0.000504021,0.000525412,0.000546727,0.00056796,0.000589106,0.000610158,0.000631112,0.000651961,0.000672698,0.000693317,0.00071381,0.000734171,0.000754392,0.000774465,0.000794382,0.000814135,0.000833715,0.000853113,0.000872321,0.000891329,0.000910128,0.000928707,0.000947058,0.000965171,0.000983036,0.00100064,0.00101798,0.00103504,0.00105181,0.00106829,0.00108446,0.00110032,0.00111585,0.00113105,0.00114592,0.00116044,0.00117461,0.00118843,0.0012019,0.00121502,0.00122778,0.00124018,0.00125224,0.00126396,0.00127535,0.00128642,0.00129718,0.00130765,0.00131786,0.00132781,0.00133755,0.00134709,0.00135647,0.00136572,0.00137487,0.00138395,0.00139301,0.00140207,0.00141118,0.00142036,0.00142965,0.00143907,0.00144865,0.0014584,0.00146833,0.00147845,0.00148875,0.00149923,0.00150987,0.00152065,0.00153154,0.0015425,0.00155349,0.00156447,0.00157539,0.0015862,0.00159686,0.00160732,0.00161752,0.00162743,0.00163699,0.00164618,0.00165496,0.00166328,0.00167114,0.00167849,0.00168533,0.00169164,0.00169741,0.00170263,0.00170731,0.00171143,0.00171501,0.00171805,0.00172055,0.00172254,0.00172402,0.00172501,0.00172552,0.00172557,0.00172519,0.00172438,0.00172317,0.00172158,0.00171963,0.00171735,0.00171474,0.00171184,0.00170867,0.00170524,0.00170158,0.0016977,0.00169363,0.00168939,0.001685,0.00168046,0.00167582,0.00167107,0.00166624,0.00166134,0.0016564,0.00165143,0.00164644,0.00164144,0.00163646,0.00163151,0.00162659,0.00162172,0.00161692,0.0016122,0.00160756,0.00160302,0.00159859,0.00159427,0.00159008,0.00158603,0.00158212,0.00157837,0.00157477,0.00157134,0.00156809,0.00156501,0.00156212,0.00155942,0.00155691,0.00155461,0.00155251,0.00155061,0.00154893,0.00154746,0.00154621,0.00154518,0.00154437,0.00154378,0.00154342,0.00154328,0,
