1.00752e-05,2.02489e-05,3.06341e-05,4.13072e-05,5.23847e-05,6.39108e-05,7.59863e-05,8.86046e-05,0.000101817,0.000115534,0.000129707,0.000144117,0.000158557,0.000172644,0.000185993,0.00019809,0.00020847,0.000216658,0.000222315,0.000225196,0.000228008,0.000227907,0.000224985,0.000219465,0.000211723,0.000202239,0.000191561,0.000180218,0.000168702,0.000157407,0.000146658,0.000136677,0.000127637,0.000119633,0.000112738,0.000106977,0.000102371,9.89196e-05,9.66231e-05,9.54753e-05
2.01006e-05,4.04155e-05,6.1123e-05,8.24568e-05,0.000104543,0.000127608,0.000151698,0.00017698,0.000203374,0.000230902,0.000259274,0.000288253,0.000317241,0.000345642,0.000372519,0.000396963,0.0004179,0.000434451,0.000445856,0.000451674,0.000457309,0.00045707,0.00045112,0.000439921,0.000424216,0.000405014,0.000383411,0.000360519,0.000337298,0.000314578,0.000292967,0.000272944,0.000254807,0.00023878,0.000224966,0.000213444,0.000204227,0.000197328,0.000192734,0.000190441
3.00425e-05,6.03844e-05,9.13675e-05,0.000123228,0.00015632,0.000190789,0.000226946,0.000264792,0.000304498,0.000345823,0.00038864,0.000432318,0.000476247,0.000519264,0.000560174,0.000597356,0.000629309,0.00065451,0.000671894,0.000680734,0.000689225,0.000688765,0.000679596,0.000662372,0.000638274,0.000608845,0.000575847,0.000540953,0.000505686,0.000471242,0.000438583,0.000408358,0.000381052,0.00035693,0.000336186,0.000318878,0.000305058,0.000294708,0.000287825,0.000284387
3.9834e-05,8.01026e-05,0.000121172,0.000163516,0.000207407,0.000253308,0.000301347,0.00035188,0.000404799,0.000460185,0.000517521,0.00057637,0.00063557,0.000693901,0.000749417,0.00080013,0.000843674,0.000878075,0.00090171,0.000913728,0.000925113,0.000924339,0.000911642,0.000887891,0.000854686,0.000814277,0.000769107,0.000721572,0.000673689,0.000627133,0.000583099,0.000542495,0.000505863,0.000473598,0.000445862,0.000422776,0.000404337,0.000390554,0.000381381,0.000376806
4.94549e-05,9.94204e-05,0.000150475,0.000203034,0.000257702,0.000314762,0.000374763,0.000437776,0.000504137,0.000573545,0.000645863,0.000720139,0.000795393,0.000869686,0.000940884,0.00100602,0.00106216,0.00110638,0.00113671,0.00115206,0.00116642,0.0011652,0.00114861,0.0011176,0.00107432,0.00102181,0.000963441,0.000902321,0.000841127,0.000781876,0.000726116,0.00067484,0.000628759,0.000588229,0.000553492,0.000524591,0.000501561,0.00048434,0.000472901,0.000467189
5.88217e-05,0.000118308,0.00017903,0.000241715,0.000306812,0.000375047,0.000446691,0.000522341,0.00060196,0.000685774,0.000773176,0.000863625,0.000955506,0.00104697,0.00113494,0.00121598,0.00128588,0.00134092,0.00137835,0.00139721,0.00141463,0.00141291,0.00139198,0.00135277,0.00129803,0.00123196,0.00115897,0.00108313,0.00100767,0.0009351,0.000867108,0.000804906,0.000749159,0.000700313,0.000658504,0.000623819,0.000596187,0.000575569,0.000561867,0.000555036
6.79244e-05,0.000136584,0.000206804,0.000279208,0.000354667,0.000433659,0.000517011,0.000604962,0.000698103,0.000796223,0.000899316,0.0010063,0.00111596,0.00122567,0.0013322,0.0014308,0.00151627,0.00158322,0.00162826,0.00165075,0.00167136,0.00166913,0.0016435,0.00159481,0.00152681,0.00144516,0.0013558,0.00126374,0.00117297,0.00108625,0.00100556,0.000932069,0.000866525,0.000809237,0.000760378,0.000719887,0.000687714,0.00066371,0.000647787,0.000639845
7.66658e-05,0.000154235,0.000233508,0.00031547,0.000400799,0.000490507,0.000585097,0.000685476,0.000791828,0.000904668,0.00102353,0.00114798,0.00127622,0.00140593,0.00153285,0.00165157,0.00175482,0.00183533,0.00188817,0.00191428,0.00193822,0.00193578,0.00190525,0.00184546,0.00176163,0.00166183,0.00155379,0.00144382,0.00133642,0.00123476,0.00114078,0.00105574,0.000980185,0.00091445,0.000858501,0.000812285,0.00077559,0.000748274,0.000730152,0.000721126
8.50422e-05,0.000171057,0.000259122,0.0003501,0.000445147,0.000545,0.000650814,0.000763122,0.000882888,0.00101022,0.00114546,0.00128777,0.00143602,0.00158726,0.00173729,0.00187911,0.00200355,0.00209967,0.00215998,0.00218942,0.00221682,0.00221489,0.00218003,0.00210678,0.00200356,0.00188212,0.00175268,0.00162271,0.00149736,0.00137982,0.00127208,0.00117514,0.00108952,0.00101528,0.000952334,0.000900422,0.00085932,0.000828736,0.000808484,0.000798393
9.29479e-05,0.000187044,0.000283331,0.000383064,0.000487189,0.000597037,0.000713432,0.000837677,0.000970358,0.00111248,0.00126404,0.00142513,0.0015943,0.0017693,0.00194523,0.00211448,0.00226478,0.00237998,0.0024455,0.00247764,0.00250844,0.00250865,0.00247186,0.00238143,0.00225358,0.00210599,0.00195177,0.0017996,0.00165479,0.00152056,0.00139853,0.00128955,0.00119377,0.00111111,0.00104123,0.000983784,0.000938352,0.000904623,0.00088229,0.000871178
0.000100382,0.00020198,0.00030612,0.000413931,0.00052686,0.000645966,0.000772778,0.000908254,0.00105387,0.00121031,0.00137861,0.00155868,0.00175017,0.00195076,0.00215627,0.00235817,0.00254169,0.00268233,0.00274587,0.00278014,0.00281366,0.00281885,0.00278753,0.00267269,0.00251239,0.00233278,0.00214997,0.00197317,0.00180757,0.00165583,0.00151923,0.00139806,0.00129222,0.00120124,0.00112463,0.00106178,0.00101221,0.000975427,0.00095112,0.000939021
0.000107238,0.000215862,0.000327166,0.000442668,0.000563614,0.000691667,0.000828058,0.000974553,0.00113233,0.00130309,0.00148773,0.00168737,0.00190182,0.00213019,0.00236879,0.00261012,0.00283759,0.00301899,0.00318434,0.0266641,0.0267057,0.00327587,0.00314032,0.00298417,0.00277977,0.00256103,0.00234548,0.0021418,0.00195415,0.00178441,0.00163302,0.00149979,0.00138403,0.00128502,0.00120188,0.0011339,0.00108035,0.00104071,0.00101451,0.00100149
0.000113515,0.000228479,0.000346455,0.000468845,0.000597377,0.000733473,0.000879055,0.00103562,0.00120525,0.00138949,0.0015904,0.00180927,0.00204747,0.00230492,0.00258023,0.00286813,0.00315403,0.00337416,0.0309643,0.0504641,0.0505101,0.0310595,0.0035143,0.00331708,0.00305354,0.00278782,0.00253574,0.00230327,0.00209281,0.0019048,0.00173879,0.00159371,0.00146844,0.0013617,0.00127243,0.00119958,0.00114234,0.00109999,0.00107206,0.00105817
0.000119112,0.000239827,0.00036368,0.000492425,0.000627619,0.000771241,0.000924975,0.00109108,0.00127146,0.00146868,0.00168488,0.00192277,0.0021844,0.00247185,0.00278595,0.00312713,0.00349966,0.00408962,0.0518205,0.0724113,0.0724603,0.0519213,0.00425031,0.00367948,0.00332826,0.00300859,0.00271726,0.00245498,0.00222144,0.00201545,0.00183521,0.00167888,0.00154456,0.00143066,0.00133565,0.00125834,0.00119768,0.00115289,0.00112335,0.00110868
0.00012403,0.000249717,0.000378826,0.000513016,0.000654262,0.000804351,0.000965576,0.00114001,0.00133039,0.00153925,0.00176992,0.00202554,0.00231,0.00262681,0.00297973,0.00337212,0.00377833,0.037619,0.0742195,0.0929907,0.0930413,0.0743223,0.0377755,0.0039759,0.00358897,0.00321673,0.00288589,0.0025939,0.00233787,0.00211463,0.00192105,0.00175421,0.00161166,0.00149118,0.00139103,0.00130969,0.00124599,0.001199,0.00116804,0.00115267
