0,0.000461833,0.000923328,0.00138416,0.00184369,0.00230128,0.00275571,0.00320568,0.00364902,0.00408334,0.00450507,0.00491011,0.00529289,0.00564699,0.00596442,0.00623605,0.00645053,0.00659562,0.00667206,0.00691607,0.00745156,0.00840974,0.00929688,0.0098993,0.0103183,0.010606,0.0107955,0.0109105,0.0109694,0.0109871,0.0109756,0.0109449,0.0109028,0.010856,0.0108096,0.0107677,0.0107337,0.0107097,0.0106973,0,
0,0.000508859,0.00101752,0.00152561,0.00203277,0.00253815,0.00304087,0.00353925,0.00403145,0.00451448,0.00498491,0.00543768,0.00586672,0.00626377,0.00661894,0.00691934,0.00714598,0.00726467,0.0073416,0.0375269,0.0382284,0.00964417,0.0104761,0.0111105,0.0115376,0.0118215,0.0120003,0.0121003,0.012142,0.0121416,0.0121123,0.0120645,0.0120067,0.0119457,0.0118871,0.0118353,0.0117936,0.0117645,0.0117495,0,
0,0.000556007,0.0011119,0.00166756,0.00222252,0.00277633,0.00332781,0.00387573,0.00441778,0.00495139,0.00547244,0.00597594,0.00645463,0.00689927,0.00729772,0.00763548,0.00788938,0.00797523,0.0444764,0.0707225,0.0715019,0.0468639,0.0117854,0.0124138,0.0128205,0.0130838,0.0132401,0.013316,0.0133333,0.0133091,0.0132572,0.0131886,0.0131119,0.0130344,0.0129617,0.0128984,0.012848,0.012813,0.0127951,0,
0,0.000603172,0.00120644,0.00180972,0.00241292,0.0030154,0.0036165,0.00421464,0.00480805,0.0053937,0.00596793,0.00652509,0.0070578,0.00755519,0.00800356,0.00838883,0.00870749,0.00930418,0.0756499,0.104718,0.105553,0.0782047,0.0137874,0.0138155,0.0141672,0.0143936,0.0145155,0.0145578,0.014543,0.0144889,0.0144096,0.0143162,0.0142176,0.0141209,0.0140321,0.0139558,0.0138955,0.0138539,0.0138327,0,
0,0.000650331,0.00130092,0.00195202,0.0026035,0.00325524,0.00390634,0.00455582,0.0052016,0.00584126,0.00647084,0.00708526,0.00767654,0.00823299,0.00873738,0.00917182,0.0094875,0.0593167,0.112873,0.140742,0.141612,0.115502,0.063719,0.0152295,0.0155696,0.0157499,0.0158264,0.0158251,0.0157701,0.0156799,0.0155683,0.0154462,0.0153223,0.015204,0.015097,0.015006,0.0149347,0.0148858,0.0148608,0,
0,0.00069734,0.00139523,0.00209404,0.00279411,0.00349521,0.00419707,0.00489847,0.00559804,0.00629313,0.00698064,0.00765557,0.00831089,0.00893384,0.00950236,0.0100076,0.0108318,0.0971541,0.150993,0.178249,0.179145,0.15369,0.101668,0.0172228,0.0170429,0.0171524,0.0171718,0.0171161,0.0170129,0.0168804,0.0167317,0.0165769,0.0164247,0.016282,0.0161547,0.0160475,0.015964,0.0159069,0.0158779,0,
0,0.000744138,0.00148907,0.0022356,0.00298412,0.003735,0.00448783,0.00524212,0.00599629,0.00674855,0.00749588,0.00823474,0.00895951,0.00965897,0.0102954,0.010713,0.0666706,0.13891,0.19041,0.216953,0.217871,0.193169,0.143509,0.0730561,0.0184098,0.018595,0.0185505,0.0184284,0.0182688,0.0180882,0.0178977,0.0177065,0.0175227,0.0173532,0.0172035,0.0170785,0.0169816,0.0169156,0.0168822,0,
0,0.000790547,0.00158228,0.00237618,0.00317322,0.00397376,0.00477811,0.00558564,0.00639556,0.007206,0.00801502,0.00882006,0.00961947,0.010412,0.0111858,0.011783,0.104754,0.179366,0.230402,0.256528,0.257467,0.233222,0.184075,0.111345,0.0201646,0.0201398,0.0199636,0.0197572,0.0195339,0.0193003,0.019064,0.0188329,0.0186145,0.0184155,0.0182414,0.0180969,0.0179855,0.0179098,0.0178715,0,
0,0.000836464,0.00167445,0.00251547,0.00336063,0.00421099,0.00506682,0.00592827,0.00679444,0.00766425,0.0085358,0.00940799,0.0102824,0.0111735,0.0121546,0.0141671,0.140479,0.219783,0.270947,0.296782,0.29774,0.273825,0.224604,0.147317,0.0234138,0.0217517,0.0213903,0.0210936,0.0208037,0.0205137,0.0202279,0.0199536,0.0196977,0.0194667,0.0192662,0.0191006,0.0189735,0.0188874,0.0188439,0,
0,0.000881671,0.00176534,0.00265281,0.00354585,0.00444563,0.0053532,0.00626865,0.00719185,0.00812156,0.00905643,0.00999482,0.010938,0.011895,0.0128145,0.0866567,0.186579,0.262191,0.312234,0.337578,0.338551,0.315161,0.267089,0.19349,0.0956131,0.023099,0.0227881,0.0224271,0.0220735,0.0217251,0.0213869,0.021066,0.0207698,0.0205044,0.0202755,0.0200873,0.0199433,0.019846,0.0197969,0,
0,0.000926023,0.00185448,0.00278778,0.00372796,0.00467695,0.00563591,0.00660574,0.00758622,0.00857673,0.00957538,0.0105796,0.0115873,0.0126332,0.0142394,0.137037,0.232966,0.305446,0.353983,0.378689,0.379676,0.35695,0.310405,0.239936,0.146022,0.0252106,0.0242082,0.0237572,0.023341,0.022932,0.0225381,0.0221676,0.0218281,0.021526,0.0212666,0.0210543,0.0208923,0.0207831,0.0207281,0,
0,0.000969262,0.00194152,0.0029196,0.00390627,0.00490372,0.00591395,0.00693795,0.00797627,0.00902815,0.0100919,0.0111628,0.0122198,0.0131277,0.0847891,0.188842,0.279258,0.348828,0.395809,0.419828,0.420827,0.398811,0.353839,0.286286,0.197868,0.0957046,0.0253961,0.0250719,0.0246052,0.0241323,0.0236789,0.0232554,0.0228698,0.0225285,0.0222368,0.0219989,0.021818,0.0216962,0.0216349,0,
0,0.0010112,0.00202592,0.00304769,0.00407967,0.00512493,0.00618572,0.00726393,0.00836018,0.00947439,0.0106053,0.0117523,0.0129184,0.0140249,0.130424,0.236191,0.3243,0.391734,0.437328,0.460684,0.461695,0.440361,0.396795,0.331393,0.245307,0.141523,0.0269949,0.02645,0.0258723,0.0253239,0.0248063,0.0243265,0.0238919,0.023509,0.0231831,0.0229182,0.0227173,0.0225823,0.0225145,0,
0,0.00105154,0.00210725,0.00317116,0.00424728,0.00533911,0.00644988,0.00758177,0.00873622,0.00991312,0.0111115,0.0123332,0.0136436,0.0159066,0.170268,0.280872,0.368016,0.433835,0.478217,0.500961,0.501981,0.481279,0.438944,0.375179,0.290097,0.181598,0.0296465,0.0278425,0.0271264,0.0265018,0.025917,0.0253774,0.0248909,0.0244641,0.0241023,0.0238091,0.0235873,0.0234386,0.023364,0,
0,0.00109006,0.00218488,0.00328928,0.00440782,0.00554498,0.00670455,0.0078897,0.00910217,0.0103424,0.0116073,0.0128747,0.0139863,0.0946076,0.219043,0.325464,0.410697,0.474952,0.518211,0.540382,0.541411,0.5213,0.480106,0.417925,0.33478,0.23047,0.108139,0.0288801,0.0283397,0.027662,0.0270076,0.0264047,0.0258634,0.0253905,0.0249909,0.0246683,0.0244248,0.0242619,0.0241803,0,
0,0.00112643,0.00225831,0.00340105,0.00456016,0.00574081,0.00694795,0.00818539,0.00945588,0.0107606,0.0121021,0.0134855,0.0147715,0.143318,0.265308,0.36896,0.452188,0.51489,0.557068,0.578689,0.579726,0.560181,0.520084,0.459476,0.378357,0.276835,0.156971,0.0303665,0.0296141,0.0288118,0.0280753,0.0274047,0.0268056,0.0262842,0.0258454,0.0254923,0.0252266,0.0250491,0.0249603,0,
0,0.0011604,0.00232686,0.00350561,0.00470284,0.00592494,0.00717778,0.0084665,0.00979427,0.0111626,0.0125782,0.0141395,0.0169225,0.184424,0.309209,0.411021,0.492291,0.553438,0.594552,0.615637,0.616681,0.597687,0.558669,0.499631,0.420489,0.320836,0.198282,0.0333656,0.0309106,0.0299325,0.0291136,0.028373,0.0277131,0.0271412,0.0266618,0.0262775,0.0259891,0.025797,0.0257009,0,
0,0.00119165,0.00239,0.00360189,0.00483455,0.00609534,0.00739175,0.00873016,0.0101147,0.0115435,0.0129896,0.0142717,0.0993793,0.234,0.352807,0.451699,0.530827,0.590382,0.630431,0.650984,0.652034,0.633584,0.595644,0.538212,0.461225,0.364503,0.247904,0.115485,0.0317142,0.0309823,0.0301172,0.0293053,0.0285817,0.027957,0.027436,0.02702,0.0267089,0.0265021,0.0263988,0,
0,0.00121994,0.00244708,0.003689,0.0049537,0.00624999,0.00758697,0.00897338,0.0104155,0.0119167,0.0134739,0.0148577,0.149313,0.280089,0.394743,0.490651,0.567553,0.625486,0.664468,0.684492,0.685548,0.667636,0.630774,0.574974,0.500223,0.406491,0.294043,0.165466,0.0329689,0.0320914,0.0310972,0.0301985,0.0294061,0.0287268,0.0281635,0.0277159,0.0273823,0.0271611,0.0270508,0,
0,0.001245,0.00249764,0.00376593,0.00505886,0.00638649,0.00776029,0.00919179,0.0106901,0.0122649,0.0140353,0.0172006,0.190364,0.322829,0.434497,0.52754,0.602203,0.658506,0.696425,0.715926,0.716985,0.699606,0.663815,0.609651,0.537146,0.446286,0.336837,0.206672,0.0362126,0.0332523,0.0320348,0.0310443,0.0301804,0.0294451,0.0288396,0.0283611,0.0280059,0.0277708,0.0276539,0,
0,0.00126669,0.0025412,0.00383196,0.00514854,0.00650253,0.00790791,0.00938055,0.0109306,0.0125262,0.0139379,0.100245,0.238987,0.364299,0.472019,0.56209,0.634504,0.689191,0.726064,0.745052,0.746114,0.729254,0.694515,0.641973,0.571719,0.483831,0.378326,0.25527,0.118781,0.033771,0.0328715,0.0318339,0.0308975,0.0301057,0.0294593,0.0289515,0.028576,0.0283281,0.0282049,0,
0,0.00128489,0.00257757,0.00388648,0.00522164,0.00659568,0.0080257,0.00953487,0.0111509,0.0128693,0.0142742,0.149468,0.283064,0.403076,0.506874,0.593979,0.664179,0.717289,0.753148,0.771641,0.772706,0.756346,0.722624,0.671661,0.603621,0.518696,0.417103,0.299325,0.167952,0.0347049,0.0337695,0.0325787,0.0315503,0.0307018,0.0300173,0.029483,0.0290894,0.02883,0.0287012,0,
0,0.00129964,0.0026067,0.00392937,0.00527742,0.00666399,0.00810826,0.0096417,0.0113257,0.0133518,0.0167813,0.188885,0.322664,0.438548,0.538639,0.622874,0.690945,0.74255,0.777448,0.795473,0.79654,0.780651,0.747892,0.698434,0.632521,0.55046,0.452563,0.338907,0.20744,0.0381158,0.0347811,0.0332512,0.0321231,0.0312249,0.0305086,0.0299521,0.029543,0.0292739,0.0291403,0,
0,0.00131107,0.00262893,0.00396095,0.00531612,0.00670661,0.00815123,0.00968158,0.0113486,0.0131155,0.0991012,0.234818,0.359705,0.470528,0.566943,0.648447,0.714524,0.764734,0.798746,0.816341,0.817409,0.801951,0.770079,0.722015,0.658093,0.578753,0.484517,0.375893,0.253238,0.119762,0.035069,0.033745,0.0325938,0.0316673,0.0309289,0.0303557,0.0299346,0.0296575,0.02952,0,
0,0.0013195,0.00264484,0.00398226,0.00533909,0.00672521,0.00815608,0.00966076,0.011327,0.0137075,0.148801,0.275049,0.392484,0.498402,0.591366,0.670373,0.734651,0.783614,0.81684,0.834054,0.835122,0.820046,0.788961,0.742142,0.680012,0.60316,0.512356,0.408603,0.29333,0.169209,0.0361542,0.0341622,0.0329646,0.032026,0.0312757,0.0306918,0.030262,0.029979,0.0298385,0,
0,0.00132532,0.00265538,0.00399494,0.00534907,0.0067239,0.00812813,0.00956813,0.0109769,0.0786212,0.191914,0.308683,0.419869,0.521524,0.611485,0.688339,0.751082,0.798988,0.831549,0.848443,0.849511,0.834756,0.804335,0.758571,0.697971,0.623261,0.535443,0.43592,0.326841,0.21211,0.100669,0.0342281,0.0332204,0.0323011,0.0315486,0.0309593,0.0305243,0.0302373,0.0300947,0,
0,0.00132905,0.0026617,0.00400116,0.00534983,0.00670955,0.00808428,0.00948938,0.0109206,0.112728,0.222967,0.334285,0.440979,0.539336,0.626923,0.702073,0.763606,0.810682,0.842722,0.859365,0.860434,0.845929,0.816027,0.771091,0.711697,0.638682,0.553222,0.456974,0.352352,0.243033,0.134665,0.0345397,0.0334368,0.032502,0.0317489,0.0311583,0.0307207,0.0304314,0.0302874,0,
0,0.00133117,0.002665,0.00400327,0.00534569,0.00668851,0.00802693,0.00939902,0.0112402,0.132571,0.243024,0.35143,0.455284,0.551426,0.637383,0.711356,0.772053,0.818556,0.85024,0.86671,0.867779,0.853447,0.823901,0.779535,0.720973,0.649129,0.565289,0.47124,0.369436,0.263017,0.154481,0.0351839,0.0335786,0.0326221,0.0318771,0.0312892,0.0308513,0.0305609,0.0304162,0,
0,0.00133211,0.00266633,0.00400354,0.00534136,0.00666944,0.00795462,0.0090771,0.0481801,0.146731,0.253477,0.360083,0.462507,0.557534,0.642663,0.716036,0.776306,0.822518,0.85402,0.870403,0.871471,0.857226,0.827862,0.783786,0.725649,0.654403,0.571385,0.478443,0.37806,0.273428,0.168563,0.0717209,0.0334203,0.0326483,0.0319354,0.0313535,0.0309164,0.0306257,0.0304806,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
